Db,Ndb Id,FoodDescription,Manufacturer 
BF,45310767,"Kellogg's Special K Cereal Chocolate Coconut 10.6oz, UNPREPARED, GTIN: 00038000165221",Kellogg Company US
BF,45310805,"Kashi Chewy Bars Chocolate Peanut Butter 1.2oz, UNPREPARED, GTIN: 00018627108405",Kellogg Company US
BF,45310924,"Immaculate Baking Gluten Free Chocolate Chip Cookie Mix, UNPREPARED, GTIN: 00665596486333",GENERAL MILLS SALES INC.
BF,45310938,"Betty Crocker Gluten Free Chocolate Chip Cookie Mix, UNPREPARED, GTIN: 00016000277946",GENERAL MILLS SALES INC.
BF,45310968,"Pure Organic Pure Fruit & Nut Bar Chocolate Brownie 1.7oz, UNPREPARED, GTIN: 00854210001018",Kellogg Company US
BF,45311193,"Betty Crocker Gluten Free Chocolate Brownie Mix, UNPREPARED, GTIN: 00016000277939",GENERAL MILLS SALES INC.
BF,45311206,"Betty Crocker Oatmeal Chocolate Chip Cookie Mix, UNPREPARED, GTIN: 00016000307902",GENERAL MILLS SALES INC.
BF,45321364,"Betty Crocker Rich and Creamy Dark Chocolate Frosting, UNPREPARED, GTIN: 00016000458604",GENERAL MILLS SALES INC.
BF,45327780,"Kashi Chewy Bars Double Chocolate Almond Butter 1.23oz, UNPREPARED, GTIN: 00018627100577",Kellogg Company US
BF,45327815,"Kellogg's Special K Cereal Bars Dark Chocolate Salted Nut 5.5oz, UNPREPARED, GTIN: 00038000169885",Kellogg Company US
BF,45327970,"Chex Mix Peanut Butter and Chocolate Muddy Buddies, UNPREPARED, GTIN: 00016000507326",GENERAL MILLS SALES INC.
BF,45327984,"Annie's Homegrown Organic Grabbits Chocolate Mint Sandwich Cookies, UNPREPARED, GTIN: 00013562480494",GENERAL MILLS SALES INC.
BF,45332133,"Annie's Homegrown Organic Grabbits Chocolate Sandwich Cookies, UNPREPARED, GTIN: 00013562138647",GENERAL MILLS SALES INC.
BF,45345950,"Betty Crocker Chocolate Caramel Cake Mug Treats 4ct, UNPREPARED, GTIN: 00016000135628",GENERAL MILLS SALES INC.
BF,45345975,"Murray Sugar Free Cookies Chocolate Chip Pecan 8.8oz, UNPREPARED, GTIN: 00082011102317",Kellogg Company US
BF,45345978,"Annie's Organic Chewy Peanut Butter Chocolate Chip Granola Bar, UNPREPARED, GTIN: 00013562126996",GENERAL MILLS SALES INC.
BF,45310964,"Nature Valley Trail Mix Dark Chocolate and Nut Chewy Granola Bar, UNPREPARED, GTIN: 00016000504592",GENERAL MILLS SALES INC.
BF,45311014,"Betty Crocker Rainbow Chocolate Candy Cookie Mix, UNPREPARED, GTIN: 00016000339903",GENERAL MILLS SALES INC.
BF,45311205,"Betty Crocker Double Chocolate Chunk Cookie Mix, UNPREPARED, GTIN: 00016000306707",GENERAL MILLS SALES INC.
BF,45321243,"Cascadian Farm Organic Peanut Butter Chocolate Chip Chewy Granola Bar, UNPREPARED, GTIN: 00021908505299",GENERAL MILLS SALES INC.
BF,45321423,"Betty Crocker Chocolate Chip Cookie Mix Value Size, UNPREPARED, GTIN: 00016000473638",GENERAL MILLS SALES INC.
BF,45327798,"Kellogg's Nutri-Grain Cereal Bars Chocolate Chip 1.4oz, UNPREPARED, GTIN: 00038000182938",Kellogg Company US
BF,45327969,"Chex Mix Peanut Butter and Chocolate Muddy Buddies, UNPREPARED, GTIN: 00016000507913",GENERAL MILLS SALES INC.
BF,45327983,"Annie's Homegrown Organic Chocolate Chip Cookie Bites, UNPREPARED, GTIN: 00013562492916",GENERAL MILLS SALES INC.
BF,45332223,"Pure Organic Pure Ancient Grains Bar Peanut Butter Chocolate 1.23oz, UNPREPARED, GTIN: 00854210001254",Kellogg Company US
BF,45345947,"Betty Crocker Mug Treats Triple Chocolate Cake, UNPREPARED, GTIN: 00016000135666",GENERAL MILLS SALES INC.
BF,45345965,"Keebler Caddies Cookies Chocolate Chip 1.06oz, UNPREPARED, GTIN: 00030100116875",Kellogg Company US
BF,45345976,"Annie's Organic Chocolate Chip Chewy Granola Bar, UNPREPARED, GTIN: 00013562126057",GENERAL MILLS SALES INC.
BF,45345990,"Betty Crocker Super Moist German Chocolate Cake Mix, UNPREPARED, GTIN: 00016000409927",GENERAL MILLS SALES INC.
BF,45353516,"Keebler Fudge Shoppe Cookies Chocolate Caramel 11.5oz, UNPREPARED, GTIN: 00030100119135",Kellogg Company US
BF,45354658,"Pillsbury Chocolate Toaster Strudel Pastries 6ct, UNPREPARED, GTIN: 00018000102242",GENERAL MILLS SALES INC.
BF,45366776,"CADBURY GREEN & BLACK'S CHOCOLATE BAR 70% DARK 10X3.500 OZ, UNPREPARED, GTIN: 00708656100005",Mondelez Int. US (0074819091009)
BF,45366940,"NABISCO HONEY MAID CRACKERS CHOCOLATE 1X12.000 OZ, UNPREPARED, GTIN: 00044000044169",Mondelez Int. US (0074819091009)
BF,45366992,"Quaker Chewy Granola Bars Chocolate Strawberry .84z, UNPREPARED, GTIN: 00030000002179",QTG
BF,45367046,"NABISCO OREO SANDWICH COOKIES CHOCOLATE HALLOWEEN1X18.400 OZ, UNPREPARED, GTIN: 00044000036669",Mondelez Int. US (0074819091009)
BF,45367168,"NABISCO OREO SANDWICH COOKIES CHOCOLATE NASCAR1X15.350 OZ, UNPREPARED, GTIN: 00044000028619",Mondelez Int. US (0074819091009)
BF,45367283,"NABISCO HONEY MAID GRAHAM CRACKERS CHOCOLATE 1X14.4 OZ, UNPREPARED, GTIN: 00044000004866",Mondelez Int. US (0074819091009)
BF,45367339,"NABISCO TEDDY GRAHAMS COOKIES CHOCOLATE 1X10 OZ, UNPREPARED, GTIN: 00044000045579",Mondelez Int. US (0074819091009)
BF,45367476,"QUAKER CWY GRANOLA BARS BIG CHOCOLATE & SALTED CARAMEL   1.41Z, UNPREPARED, GTIN: 00030000001936",QTG
BF,45367511,"Starbucks Doubleshot Energy White Chocolate Energy Coffee Beverage 15Fluid Ounce Can, UNPREPARED, GTIN: 00012000038488",PepsiCo
BF,45367682,"NABISCO TEDDY GRAHAMS COOKIES CHOCOLATE CHIP 1X10.000 OZ, UNPREPARED, GTIN: 00044000005979",Mondelez Int. US (0074819091009)
BF,45353511,"Kellogg's All-In-One Bowls/Pouches Chocolate Nut 2.1oz, UNPREPARED, GTIN: 00038000181368",Kellogg Company US
BF,45353528,"Nature Valley Sweet & Salty Nut Salted Caramel Chocolate Granola Bar, UNPREPARED, GTIN: 00016000106673",GENERAL MILLS SALES INC.
BF,45366699,"MILKA CHOCOLATE-MIXED UNIT OREO 1X6.170 OZ, UNPREPARED, GTIN: 00070221008277",Mondelez Int. US (0074819091009)
BF,45366839,"NABISCO OREO SANDWICH COOKIES CHOCOLATE SPRING1X15.35 OZ, UNPREPARED, GTIN: 00044000028602",Mondelez Int. US (0074819091009)
BF,45366947,"CADBURY GREEN & BLACK'S CHOCOLATE BAR ALMOND 1X3.17 OZ, UNPREPARED, GTIN: 00708656000305",Mondelez Int. US (0074819091009)
BF,45366997,"CADBURY GREEN & BLACK'S CHOCOLATE PIECES SEA SALT 1X4.23 OZ, UNPREPARED, GTIN: 00708656000541",Mondelez Int. US (0074819091009)
BF,45367113,"Gamesa Emperador Chocolate Cookies 14.34 Ounce Paper Box, UNPREPARED, GTIN: 00686700039368",QTG
BF,45367258,"GAMESA CHOKIS CHOCOLATE CHIP LARGE 12/4PK, UNPREPARED, GTIN: 00686700020816",QTG
BF,45367325,"Quaker Chewy Granola Bars Dark Chocolate Chunk .84z, UNPREPARED, GTIN: 00030000007792",QTG
BF,45367463,"NABISCO FAMOUS CHOCOLATE WAFER COOKIES 1X9 OZ, UNPREPARED, GTIN: 00044000001599",Mondelez Int. US (0074819091009)
BF,45367498,"CADBURY GREEN & BLACK'S CHOCOLATE PIECES VARIETY 1X4.23 OZ, UNPREPARED, GTIN: 00708656000565",Mondelez Int. US (0074819091009)
BF,45367626,"Quaker Chewy Granola Bars Peanut Butter Chocolate Chip .84z, UNPREPARED, GTIN: 00030000007761",QTG
BF,45367720,"MULLER CORNER DRK CHOCOLATE RASPBERRY   5.3Z, UNPREPARED, GTIN: 00030000002285",QTG
BF,45367803,"NABISCO OREO COOKIES-CONVENIENCE PACK CHOCOLATE 1X5.2 OZ, UNPREPARED, GTIN: 00044000007492",Mondelez Int. US (0074819091009)
BF,45367984,"NABISCO TEDDY GRAHAMS COOKIES-SINGLE SERVE CHOCOLATE 1X1 OZ, UNPREPARED, GTIN: 00044000020347",Mondelez Int. US (0074819091009)
BF,45368016,"NABISCO OREO SANDWICH COOKIES CHOCOLATE OREOSUMMER1X15.35 OZ, UNPREPARED, GTIN: 00044000028633",Mondelez Int. US (0074819091009)
BF,45368051,"Quaker Chocolate Rice Crisps 3.52 Ounce Plastic Bag, UNPREPARED, GTIN: 00030000169315",QTG
BF,45368098,"MILKA CHOCOLATE BAR OREO 1X34.56 OZ, UNPREPARED, GTIN: 00070221009359",Mondelez Int. US (0074819091009)
BF,45368172,"LU PETIT ECOLIER COOKIES MILK CHOCOLATE 1X5.29 OZ, UNPREPARED, GTIN: 00694990083640",Mondelez Int. US (0074819091009)
BF,45368361,"CADBURY GREEN & BLACK'S CHOCOLATE PIECES SALTED CARAMEL 1X4.23 OZ, UNPREPARED, GTIN: 00708656000558",Mondelez Int. US (0074819091009)
BF,45368529,"NABISCO OREO COOKIES-SINGLE SERVE CHOCOLATE 1X2.4 OZ, UNPREPARED, GTIN: 00044000047009",Mondelez Int. US (0074819091009)
BF,45368561,"Gamesa Giro Chocolate Sandwich Cookies 10.6 Ounce Plastic Bag, UNPREPARED, GTIN: 00686700007671",QTG
BF,45368729,"MILKA CHOCOLATE BAR ALPINE MILK 1X3.520 OZ, UNPREPARED, GTIN: 00070221103026",Mondelez Int. US (0074819091009)
BF,45368981,"CADBURY GREEN & BLACK'S CHOCOLATE BAR GINGER DARK 10X3.500 OZ, UNPREPARED, GTIN: 00708656100227",Mondelez Int. US (0074819091009)
BF,45369046,"GREEN & BLACK'S CHOCOLATE BAR 1X3.500 OZ, UNPREPARED, GTIN: 00708656000091",Mondelez Int. US (0074819091009)
BF,45367800,"NABISCO OREO COOKIES CHOCOLATE STRAWBERRY 1X10.7 OZ, UNPREPARED, GTIN: 00044000051020",Mondelez Int. US (0074819091009)
BF,45367809,"MULLER  DRK CHOCOLATE  PECAN GRANOLA   5.3Z, UNPREPARED, GTIN: 00030000002292",QTG
BF,45368005,"CADBURY GREEN & BLACK'S CHOCOLATE BAR WHITE VANILLA 1X3.500 OZ, UNPREPARED, GTIN: 00708656100036",Mondelez Int. US (0074819091009)
BF,45368028,"NABISCO OREO COOKIES-CONVENIENCE PACK CHOCOLATE 1X5.6 OZ, UNPREPARED, GTIN: 00044000034030",Mondelez Int. US (0074819091009)
BF,45368060,"TOBLERONE CHOCOLATE BAR CRUNCHY ALMOND WITH SEA SALT 1X3.52 OZ, UNPREPARED, GTIN: 00070221005351",Mondelez Int. US (0074819091009)
BF,45368136,"MILKA CHOCOLATE BAR WHITE 1X3.520 OZ, UNPREPARED, GTIN: 00070221103033",Mondelez Int. US (0074819091009)
BF,45368330,"Gatorade Recover Chocolate Protein Shake 11.16Oz Plastic Bottle, UNPREPARED, GTIN: 00052000101096",QTG
BF,45368460,"CADBURY GREEN & BLACK'S CHOCOLATE BAR SALTED CARAMEL 1X3.17 OZ, UNPREPARED, GTIN: 00708656000312",Mondelez Int. US (0074819091009)
BF,45368537,"Gamesa Chokis Chocolate Chip Cookie 8.7 Ounce Plastic Bag, UNPREPARED, GTIN: 00686700030235",QTG
BF,45368715,"SAN LAKOTKI BISCUIT CHOCOLATE 1X168.000 GR, UNPREPARED, GTIN: 00044000030957",Mondelez Int. US (0074819091009)
BF,45368846,"COTE D'OR CHOCOLATE TABLET DARK WITH ALMONDS 1X6.35 OZ, UNPREPARED, GTIN: 00070221008079",Mondelez Int. US (0074819091009)
BF,45368993,"CADBURY GREEN & BLACK'S CHOCOLATE PIECES SEA SALT 1X4.23 OZ, UNPREPARED, GTIN: 00708656000589",Mondelez Int. US (0074819091009)
BF,45369090,"NABISCO OREO COOKIES CHOCOLATE MINT 1X13.1 OZ, UNPREPARED, GTIN: 00044000031039",Mondelez Int. US (0074819091009)
BF,45369235,"MULLER CORNER DARK CHOCOLATE CHERRY   5.3Z, UNPREPARED, GTIN: 00030000002278",QTG
BF,45369263,"CADBURY GREEN & BLACK'S CHOCOLATE BAR SEA SALT 1X3.17 OZ, UNPREPARED, GTIN: 00708656000336",Mondelez Int. US (0074819091009)
BF,45369435,"Gamesa Sugarwafer Chocolate Cookie 6.7 Ounce Plastic Bag, UNPREPARED, GTIN: 00686700101270",QTG
BF,45369500,"COTE D'OR CHOCOLATE TABLET MILK WITH HAZELNUT 1X6.35 OZ, UNPREPARED, GTIN: 00070221008062",Mondelez Int. US (0074819091009)
BF,45369545,"LU COOKIES DARK CHOCOLATE 1X5.29 OZ, UNPREPARED, GTIN: 00694990012503",Mondelez Int. US (0074819091009)
BF,45369649,"OREO COOKIES CHOCOLATE CREME 1X18.400 OZ, UNPREPARED, GTIN: 00044000035778",Mondelez Int. US (0074819091009)
BF,45369742,"CADBURY GREEN & BLACK'S CHOCOLATE BAR HAZELNUT & CURRANT 10X3.5 OZ, UNPREPARED, GTIN: 00708656100043",Mondelez Int. US (0074819091009)
BF,45369866,"Grandma's Chocolate Brownie Cookies 2.5 Ounce Plastic Bag, UNPREPARED, GTIN: 00028400079143",FRITO LAY
BF,45369941,"Quaker Popped Chocolate Rice Snacks 7.04 Ounce Bag, UNPREPARED, GTIN: 00030000169698",QTG
BF,45370068,"Quaker Big Chewy Chocolate Chip Granola Bar 1.48 Ounce Plastic Bag, UNPREPARED, GTIN: 00030000004081",QTG
BF,45370177,"Quaker Chewy Dipps Granola Bars Chocolate Chip 1.9z, UNPREPARED, GTIN: 00030000009598",QTG
BF,45035065,"YOCRUNCH, LOWFAT YOGURT WITH M&M'S CHOCOLATE CANDIES, STRAWBERRY, UPC: 046675000839",The Yofarm Company
BF,45369182,"CADBURY GREEN & BLACK'S CHOCOLATE BAR SALTED CARAMEL 1X3.17 OZ, UNPREPARED, GTIN: 00708656000343",Mondelez Int. US (0074819091009)
BF,45369247,"Frito Lay Nut and Chocolate Trail Mix 3 Ounces, UNPREPARED, GTIN: 00028400091466",FRITO LAY
BF,45369290,"Quaker Rice Cakes Chocolate Crunch 7.23 Ounce Plastic Bag, UNPREPARED, GTIN: 00030000169476",QTG
BF,45369449,"MILKA CHOCOLATE BAR OREO 1X10.5 OZ, UNPREPARED, GTIN: 00070221008369",Mondelez Int. US (0074819091009)
BF,45369532,"MULLER CORNER GREEK CHOCOLATE COCONUT CRUNCH   5.3Z, UNPREPARED, GTIN: 00030000002407",QTG
BF,45369626,"NABISCO TEDDY GRAHAMS SOFT CAKE CHOCOLATE 1X1.06 OZ, UNPREPARED, GTIN: 00044000047931",Mondelez Int. US (0074819091009)
BF,45369682,"Gatorade Recover Whey Protein Bar Chocolate Chip 2.8 Ounce Plastic Bag, UNPREPARED, GTIN: 00052000104325",QTG
BF,45369794,"Gatorade Recover Whey Protein Bar Chocolate Caramel 2.8 Ounce Plastic Bag, UNPREPARED, GTIN: 00052000104332",QTG
BF,45369935,"NABISCO OREO CONES CHOCOLATE 1X4.750 OZ, UNPREPARED, GTIN: 00044000048938",Mondelez Int. US (0074819091009)
BF,45370007,"MILKA CHOCOLATE BAR HAZELNUTS 1X3.520 OZ, UNPREPARED, GTIN: 00070221103057",Mondelez Int. US (0074819091009)
BF,45370158,"CADBURY GREEN & BLACK'S CHOCOLATE BAR 70% DARK 1X1.2 OZ, UNPREPARED, GTIN: 00708656100340",Mondelez Int. US (0074819091009)
BF,45370208,"Quaker Chewy Chocolate Chip Granola Bars 24 Pack, UNPREPARED, GTIN: 00030000314050",QTG
BF,45041954,"YOCRUNCH, LOWFAT YOGURT WITH M&M'S CHOCOLATE CANDIES, VANILLA, UPC: 046675000792",The Yofarm Company
BF,45206330,"BROWNIE FIX, BROWNIE WITH BENEFITS, DARK CHOCOLATE CHERRIES FLAX SEEDS, UPC: 893652002177",Jungle Treats Inc.
BF,45206294,"THEO, ORGANIC FAIR TRADE DARK CHOCOLATE, SALTED ALMOND BUTTER CUPS, UPC: 874492003920","THEO CHOCOLATE, INC."
BF,45205661,"EATINGEVOLVED, DARK CHOCOLATE COCONUT BUTTER CUPS, BANANA VREAM, UPC: 748252207234","Rje Trade International, Inc."
BF,45205833,"LA GELATERIA DI PIAZZA NAVONA, FROZEN DESSERT WITH CHOCOLATE SAUCE, COFFEE & CREAM, UPC: 826105000024",none
BF,45205898,"ORGANIC LIVING SUPERFOODS, ORGANIC DARK CHOCOLATE COCONUT CHUNKS, UPC: 851337005257",Organic Living Superfoods
BF,45207337,"SIXLETS SPRING GREEN CANDY COATED CHOCOLATE FLAVORED CANDY, UPC: 011225120251",OVER THE TOP
BF,45205560,"HOPE BARS, MINI GOURMET SUPERFOOD QUINOA BAR, PEANUT BUTTER CHOCOLATE, UPC: 701936099037","Preston, Skahan and Smith International"
BF,45205556,"HOPE BARS, SUPERFOOD QUINOA BAR, DARK CHOCOLATE CHERRY, UPC: 701936098962","Preston, Skahan and Smith International"
BF,45187186,"GLUTEN FREE MINT CHOCOLATE CHIP THIN & CRISPY COOKIES, UPC: 099482461386","Whole Foods Market, Inc."
BF,45205566,"AMERICAN GRA-FRUTTI, YOU LOVE CHOCOLATE CHIP CAKE, UPC: 705105631035",Brittany Records
SR,01105,"Milk, chocolate beverage, hot cocoa, homemade",Dairy and Egg Products
SR,01236,"Ice cream, soft serve, chocolate",Dairy and Egg Products
BF,45206332,"BROWNIE FIX, BROWNIE WITH BENEFITS, DARK CHOCOLATE MINT TURMERIC, UPC: 893652002191",JUNGLE TREATS
BF,45206329,"BROWNIE FIX, BROWNIE WITH BENEFITS, DARK CHOCOLATE, ORANGE ZEST, GREEN TEA, UPC: 893652002160",JUNGLE TREATS
BF,45205997,"GEM CITY FINE FOODS, GLUTEN B FREE, VEGAN CHOCOLATE CAKE, UPC: 855026001421",Blossom Fine Foods LLC
BF,45204953,"ORGANIC VALLEY, GOOD TO GO, 1% LOWFAT MILK, CHOCOLATE, UPC: 093966005417",Cooperative Regions of Organic Producer Pools
BF,45205818,"PETITS PAINS, KOUIGN - AMANN, SWEET BUTTERY PASTRY, CHOCOLATE, UPC: 815680020091",Petits Pains & Co. L.P.
BF,45205801,"WILBUR'S OF MAINE, ALL NATURAL PRETZEL BALLS, MILK CHOCOLATE, UPC: 813213007540",Wilbur's Of Maine Chocolate Confections
BF,45205561,"VEGAN HOPE BARS, SUPERFOOD QUINOA BAR, CHOCOLATE WITH COCONUT, UPC: 702082990476",Professional Animal Diet & Supply Inc.
BF,45205558,"HOPE BARS, SUPERFOOD QUINOA BAR, PEANUT BUTTER CHOCOLATE, UPC: 701936098955","Preston, Skahan and Smith International"
BF,45187257,"NASSAU CANDY, SEA SALT ENGLISH TOFFEE, DARK CHOCOLATE, UPC: 618645295813","Nassau Candy Distributors, Inc."
BF,45205951,"MITTEN BITES, GRANOLA SNACK, DARK CHOCOLATE + PEANUT BUTTER, UPC: 853925004291",Slow Jams LLC
BF,45205706,"JARROW FORMULAS, BROWN RICE PROTEIN CONCENTRATE, CHOCOLATE FLAVOR, UPC: 790011218043","Jarrow Formulas, Inc."
SR,01222,"Yogurt, chocolate, nonfat milk, fortified with vitamin D",Dairy and Egg Products
SR,01237,"Ice cream, bar or stick, chocolate covered",Dairy and Egg Products
SR,01298,"Yogurt, frozen, flavors other than chocolate, lowfat",Dairy and Egg Products
SR,01305,"Milk, chocolate, lowfat, reduced sugar",Dairy and Egg Products
SR,08177,"Cereals, MALT-O-MEAL, chocolate, dry",Breakfast Cereals
SR,14063,"Beverages, chocolate powder, no sugar added",Beverages
SR,14192,"Beverages, Cocoa mix, powder",Beverages
SR,14315,"Beverages, OVALTINE, chocolate malt powder",Beverages
SR,16168,"Soymilk, chocolate, with added calcium, vitamins A and D",Legumes and Legume Products
SR,18097,"Cake, pudding-type, chocolate, dry mix",Baked Products
SR,18105,"Cake, coffeecake, creme-filled with chocolate frosting",Baked Products
SR,18160,"Cookies, chocolate chip, commercially prepared, soft-type",Baked Products
SR,18163,"Cookies, chocolate chip, refrigerated dough",Baked Products
SR,18166,"Cookies, chocolate sandwich, with creme filling, regular",Baked Products
SR,01263,"Ice cream, light, soft serve, chocolate",Dairy and Egg Products
SR,01300,"Ice cream bar, covered with chocolate and nuts",Dairy and Egg Products
SR,43205,"Beverage, instant breakfast powder, chocolate, not reconstituted",Dairy and Egg Products
SR,14054,"Beverages, almond milk, chocolate, ready-to-drink",Beverages
SR,14182,"Beverages, chocolate syrup, prepared with whole milk",Beverages
SR,14196,"Beverages, Cocoa mix, no sugar added, powder",Beverages
SR,14317,"Beverages, malted drink mix, chocolate, powder",Beverages
SR,18095,"Cake, cherry fudge with chocolate frosting",Baked Products
SR,18101,"Cake, chocolate, prepared from recipe without frosting",Baked Products
SR,18127,"Cake, snack cakes, creme-filled, chocolate with frosting",Baked Products
SR,18161,"Cookies, chocolate chip, dry mix",Baked Products
SR,18164,"Cookies, chocolate chip, refrigerated dough, baked",Baked Products
SR,18168,"Cookies, chocolate sandwich, with extra creme filling",Baked Products
SR,18199,"Cookies, chocolate sandwich, with creme filling, special dietary",Baked Products
SR,18310,"Pie, chocolate creme, commercially prepared",Baked Products
SR,18630,"Pillsbury, Chocolate Chip Cookies, refrigerated dough",Baked Products
SR,18943,"Pie Crust, Cookie-type, Chocolate, Ready Crust",Baked Products
SR,28289,"Cookie, vanilla with caramel, coconut, and chocolate coating",Baked Products
SR,28299,"Cookies, chocolate sandwich, with creme filling, reduced fat",Baked Products
SR,28329,"Cookies, chocolate, made with rice cereal",Baked Products
SR,28332,"Cookies, gluten-free, chocolate sandwich, with creme filling",Baked Products
SR,28350,"Cookies, chocolate cream covered biscuit sticks",Baked Products
SR,28359,"Glutino, Gluten Free Wafers, Milk Chocolate",Baked Products
SR,19083,"Candies, sweet chocolate coated fondant",Sweets
SR,19100,"Candies, fudge, chocolate, prepared-from-recipe",Sweets
SR,18198,"Cookies, chocolate chip, commercially prepared, special dietary",Baked Products
SR,18251,"Doughnuts, cake-type, chocolate, sugared or glazed",Baked Products
SR,18608,"Keebler, Keebler Chocolate Graham SELECTS",Baked Products
SR,18640,"Heinz, Weight Watcher, Chocolate Eclair, frozen",Baked Products
SR,18951,"Waffles, chocolate chip, frozen, ready-to-heat",Baked Products
SR,28293,"Cookie, butter or sugar, with chocolate icing or filling",Baked Products
SR,28328,"Cookies, chocolate chip sandwich, with creme filling",Baked Products
SR,28330,"Cookies, marshmallow, with rice cereal and chocolate chips",Baked Products
SR,28333,"Cookies, gluten-free, chocolate wafer",Baked Products
SR,28356,"Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",Baked Products
SR,19001,"Candies, TOBLERONE, milk chocolate with honey and almond nougat",Sweets
SR,19093,"Candies, SYMPHONY Milk Chocolate Bar",Sweets
SR,19101,"Candies, fudge, chocolate, with nuts, prepared-from-recipe",Sweets
SR,19126,"Candies, milk chocolate coated peanuts",Sweets
SR,19134,"Candies, milk chocolate, with rice cereal",Sweets
SR,19149,"Candies, NESTLE, RAISINETS Chocolate Covered Raisins",Sweets
SR,19164,"Candies, SPECIAL DARK Chocolate Bar",Sweets
SR,19184,"Puddings, chocolate, dry mix, instant",Sweets
SR,19213,"Rennin, chocolate, dry mix, prepared with 2% milk",Sweets
SR,19221,"Rennin, chocolate, dry mix, prepared with whole milk",Sweets
SR,19235,"Puddings, chocolate, ready-to-eat, fat free",Sweets
SR,19240,"Frostings, chocolate, creamy, dry mix",Sweets
SR,19254,"Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",Sweets
SR,19265,"Ice creams, chocolate, light, no sugar added",Sweets
SR,19279,"Candies, milk chocolate coated coffee beans",Sweets
SR,19105,"Candies, NESTLE, GOOBERS Chocolate Covered Peanuts",Sweets
SR,19127,"Candies, milk chocolate coated raisins",Sweets
SR,19143,"Candies, MR. GOODBAR Chocolate Bar",Sweets
SR,19152,"Candies, ROLO Caramels in Milk Chocolate",Sweets
SR,19182,"Desserts, mousse, chocolate, prepared-from-recipe",Sweets
SR,19188,"Puddings, chocolate, dry mix, regular",Sweets
SR,19220,"Desserts, rennin, chocolate, dry mix",Sweets
SR,19226,"Frostings, chocolate, creamy, ready-to-eat",Sweets
SR,19236,"Candies, HERSHEY'S MILK CHOCOLATE WITH ALMOND BITES",Sweets
SR,19241,"Frostings, chocolate, creamy, dry mix, prepared with butter",Sweets
SR,19255,"Candies, MARS SNACKFOOD US, DOVE Dark Chocolate",Sweets
SR,19268,"Candies, dark chocolate coated coffee beans",Sweets
SR,19326,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Bar",Sweets
SR,19379,"Candies, fudge, chocolate marshmallow, prepared-from-recipe",Sweets
SR,19701,"Candies, semisweet chocolate, made with butter",Sweets
SR,19895,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel",Sweets
SR,19917,"Candies, M&M MARS Pretzel Chocolate Candies",Sweets
SR,42131,"Milk dessert, frozen, milk-fat free, chocolate",Sweets
SR,43031,"Candies, chocolate covered, caramel with nuts",Sweets
SR,19010,"Snacks, crisped rice bar, chocolate chip",Snacks
SR,19404,"Snacks, granola bars, soft, uncoated, chocolate chip",Snacks
SR,25021,"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE",Snacks
SR,42272,"Snacks, granola bar, with coconut, chocolate coated",Snacks
BF,45127083,"Kellogg's Cereal Breakfast Bar Chocolate 1.34oz, UNPREPARED, GTIN: 00038000916144",Kellogg Company US
BF,45127143,"Keebler Sandies Cookies Dark Chocolate Almond 11.3oz, UNPREPARED, GTIN: 00030100100164",Kellogg Company US
SR,19372,"Frostings, chocolate, creamy, dry mix, prepared with margarine",Sweets
SR,19393,"Frozen yogurts, chocolate, soft-serve",Sweets
SR,19894,"Ice creams, BREYERS, 98% Fat Free Chocolate",Sweets
SR,19899,"Ice creams, regular, low carbohydrate, chocolate",Sweets
SR,19922,"Candies, coconut bar, not chocolate covered",Sweets
SR,42187,"Frozen yogurts, flavors other than chocolate",Sweets
